GR_F,NPHIC,RHOBC,DTC,VCL_FINAL,PHIE_FINAL,TypeRock
92.795,0.4449,2.3324,132.1965,0.4005,0.2553,3
95.0694,0.4501,2.3573,127.7688,0.4446,0.2403,3
95.1813,0.4476,2.3815,122.9451,0.4651,0.228,3
98.0212,0.4312,2.3903,117.0384,0.4645,0.2125,3
100.2508,0.4048,2.3958,115.0231,0.443,0.1969,3
106.458,0.3809,2.3928,110.4283,0.444,0.1748,3
108.2863,0.3526,2.4065,106.4588,0.4277,0.1553,3
106.8341,0.3312,2.4252,105.9802,0.4032,0.1451,3
108.2866,0.3407,2.415,107.0696,0.4179,0.1481,3
103.9419,0.3515,2.4015,109.2033,0.391,0.17,3
102.5337,0.3641,2.3848,112.0708,0.3845,0.1851,3
108.2784,0.4029,2.3651,113.6348,0.463,0.1884,3
110.1041,0.4225,2.3778,115.1172,0.5188,0.182,3
111.7523,0.402,2.3914,115.589,0.5139,0.1645,3
112.9277,0.3868,2.3978,117.8535,0.5067,0.1534,3
112.8927,0.3827,2.3632,111.8799,0.4662,0.1689,3
112.5824,0.3899,2.3018,111.651,0.4141,0.2013,3
113.8831,0.4207,2.2836,111.32,0.4537,0.2136,3
116.6493,0.4479,2.2859,110.8653,0.5213,0.2095,3
113.6948,0.4868,2.2642,114.626,0.5331,0.2414,3
110.9782,0.5002,2.2983,114.9823,0.5649,0.239,4
109.3352,0.5117,2.3144,114.0838,0.5857,0.2407,4
105.939,0.5287,2.3209,114.0387,0.5935,0.254,4
105.9635,0.5078,2.3662,114.4714,0.6065,0.2265,4
105.0329,0.4873,2.3993,117.0064,0.6018,0.2073,4
101.2258,0.4801,2.4075,117.8027,0.5744,0.2117,4
100.3829,0.4623,2.4093,118.2465,0.5442,0.2073,3
102.9956,0.4656,2.4065,119.2254,0.5627,0.2027,4
105.7996,0.47,2.4076,119.5523,0.5889,0.1957,4
108.898,0.4544,2.4058,119.1854,0.5857,0.1822,4
113.1409,0.4454,2.3981,117.5603,0.5976,0.1689,4
113.4515,0.4329,2.3978,117.8785,0.581,0.1643,4
109.6984,0.4176,2.4015,118.5493,0.5316,0.1708,3
108.4639,0.429,2.3774,120.7719,0.516,0.1893,3
109.0303,0.4674,2.3246,121.4883,0.5265,0.2233,3
110.2435,0.484,2.2948,122.3491,0.5313,0.2381,3
120.0171,0.4857,2.2943,123.6864,0.6188,0.2025,4
130.6396,0.4779,2.3293,123.3006,0.7674,0.1304,4
134.2659,0.4312,2.3952,116.4398,0.8176,0.063,4
132.9102,0.3781,2.4343,111.9808,0.7535,0.04,4
125.9627,0.3415,2.4384,110.764,0.6071,0.0683,4
117.3081,0.3232,2.4239,108.7166,0.4743,0.1085,3
109.4086,0.3338,2.4082,109.4516,0.4091,0.1461,3
104.8429,0.3721,2.3972,110.9556,0.4239,0.175,3
103.6826,0.4076,2.3948,113.7607,0.4676,0.1891,3
103.2677,0.4157,2.3965,115.7919,0.4789,0.1917,3
104.1249,0.4201,2.4022,116.5658,0.4968,0.1879,3
106.6292,0.4205,2.3979,116.0342,0.5103,0.1828,3
106.7814,0.4181,2.3748,114.4113,0.4848,0.1926,3
102.2983,0.4056,2.3256,113.7663,0.3876,0.225,3
98.226,0.374,2.2771,111.5572,0.2675,0.2502,2
93.5337,0.336,2.2528,107.7048,0.1608,0.2629,1
90.4285,0.3068,2.2618,105.1165,0.1101,0.2576,1
90.9022,0.2973,2.3118,101.8919,0.1473,0.23,1
91.4209,0.2931,2.3751,100.8282,0.2058,0.1973,2
93.0712,0.2921,2.424,97.7312,0.2605,0.17,2
94.0614,0.2901,2.4576,94.3868,0.2957,0.1513,2
93.6339,0.288,2.4759,92.3772,0.3083,0.1428,3
94.2093,0.2917,2.4793,92.6405,0.3201,0.141,3
96.9121,0.2929,2.4736,91.48,0.3308,0.1379,3
95.2708,0.2881,2.4661,92.7852,0.3072,0.144,3
95.6129,0.2904,2.4587,95.4026,0.3053,0.1474,3
96.541,0.296,2.4549,97.4683,0.315,0.1486,3
95.0297,0.3092,2.457,99.1392,0.329,0.1544,3
97.8752,0.3354,2.456,101.2279,0.3833,0.1553,3
101.1141,0.3534,2.4527,104.3927,0.4263,0.1536,3
101.3689,0.3649,2.4481,107.3856,0.4408,0.1583,3
102.9234,0.3746,2.4396,108.3598,0.4569,0.1609,3
104.8788,0.3811,2.4383,109.7569,0.4783,0.1578,3
106.8479,0.3849,2.4411,110.4451,0.5004,0.1518,3
113.2929,0.3934,2.4392,110.7187,0.5606,0.1342,4
121.4177,0.407,2.4352,111.526,0.6525,0.1081,4
124.3005,0.4058,2.4323,111.6455,0.6792,0.0959,4
126.2524,0.4079,2.43,112.7148,0.7028,0.0879,4
125.9833,0.4025,2.4382,111.5962,0.6995,0.0839,4
124.0153,0.3771,2.4518,109.016,0.6515,0.0803,4
124.0225,0.3509,2.4446,108.3912,0.5886,0.0901,4
123.7736,0.3351,2.4126,106.9934,0.5192,0.1061,3
124.6551,0.3279,2.4065,105.582,0.5098,0.1033,3
122.567,0.3405,2.4076,101.19,0.5085,0.1164,3
120.4377,0.3625,2.4243,102.7895,0.5435,0.1223,3
121.4445,0.3594,2.4652,103.3528,0.6008,0.0929,4
120.4955,0.3571,2.4752,103.6926,0.6001,0.091,4
121.3285,0.356,2.474,100.1693,0.6052,0.0875,4
123.6756,0.3492,2.4726,101.9077,0.6176,0.0751,4
124.0493,0.3613,2.4726,101.525,0.6415,0.0761,4
121.7249,0.3726,2.477,100.9873,0.6403,0.0879,4
118.2039,0.3709,2.4802,100.1444,0.6066,0.1017,4
117.0435,0.3756,2.483,99.761,0.6072,0.1062,4
116.6039,0.3831,2.4857,99.6352,0.6189,0.1083,4
117.5319,0.3766,2.486,99.9089,0.6171,0.1026,4
119.763,0.3761,2.4849,100.7518,0.6362,0.0933,4
121.5415,0.382,2.4832,102.006,0.6618,0.0875,4
124.0844,0.3817,2.483,103.0079,0.6886,0.0749,4
128.1628,0.3831,2.4843,104.6283,0.7419,0.0518,4
130.7427,0.3784,2.4863,105.5409,0.7718,0.0334,4
130.5229,0.3749,2.4866,107.2375,0.7631,0.0338,4
129.2798,0.3773,2.4822,108.7411,0.7443,0.0449,4
129.9232,0.3792,2.4701,111.513,0.7409,0.0484,4
131.2018,0.3928,2.4421,112.5329,0.7458,0.0597,4
132.8342,0.4101,2.4269,112.7511,0.7795,0.0615,4
132.2153,0.412,2.4266,113.4551,0.7726,0.0665,4
128.2137,0.4144,2.4305,112.1899,0.7254,0.0906,4
123.5345,0.4123,2.4505,109.3665,0.6913,0.1042,4
117.1325,0.386,2.4673,108.1394,0.6049,0.1176,4
115.325,0.3779,2.4653,107.5766,0.573,0.1242,4
115.2556,0.3712,2.4637,105.7505,0.5593,0.1238,4
115.715,0.3632,2.463,106.9536,0.5493,0.1204,3
118.9236,0.3725,2.4615,107.0401,0.5924,0.1099,4
124.1619,0.387,2.4615,107.1769,0.6707,0.0883,4
128.1079,0.3961,2.4588,109.0895,0.7299,0.0703,4
135.4795,0.4136,2.4528,110.1646,0.8623,0.0269,4
144.0404,0.4236,2.4477,110.4349,0.921,0.0099,4
146.3515,0.4154,2.4492,110.2039,0.9095,0.007,4
147.5212,0.4188,2.4475,110.9036,0.9129,0.0088,4
142.9747,0.4235,2.437,111.8321,0.9072,0.0161,4
137.0422,0.4297,2.4376,112.1112,0.8987,0.0262,4
134.8108,0.4417,2.4381,112.7576,0.878,0.0477,4
132.8826,0.4335,2.438,113.0478,0.8327,0.0604,4
133.2686,0.425,2.4445,114.3362,0.8331,0.0517,4
131.2903,0.4172,2.4332,115.387,0.7757,0.0703,4
126.8408,0.4152,2.4062,116.1328,0.6784,0.113,4
122.1679,0.4179,2.4018,116.2919,0.6238,0.1408,4
118.7187,0.4073,2.4108,116.0745,0.583,0.1489,4
112.9697,0.4091,2.4166,116.0128,0.5423,0.1695,3
109.2982,0.417,2.4295,116.8464,0.5429,0.1771,3
107.2182,0.4278,2.4293,117.7278,0.5451,0.1868,3
105.3955,0.4523,2.4134,118.1003,0.5525,0.2079,4
107.2433,0.4601,2.4113,118.3375,0.5754,0.2052,4
108.4522,0.4526,2.4076,119.0455,0.5672,0.2015,4
108.039,0.4398,2.402,118.6382,0.536,0.203,3
109.7576,0.4356,2.4024,118.9332,0.5423,0.1959,3
112.6593,0.4355,2.3905,119.2398,0.5499,0.1924,3
110.4954,0.4607,2.3807,119.9486,0.5616,0.2122,4
110.1449,0.4826,2.379,120.7845,0.5928,0.2198,4
107.7038,0.492,2.3748,121.6445,0.5846,0.2329,4
100.4223,0.4942,2.3748,122.1053,0.5403,0.2554,3
98.7425,0.485,2.3769,122.9185,0.518,0.2565,3
98.5266,0.4767,2.3784,123.8661,0.5049,0.2541,3
99.4366,0.4726,2.38,123.9306,0.5055,0.2498,3
102.7144,0.4672,2.3878,122.5413,0.5267,0.2347,3
105.4178,0.4606,2.3968,121.2742,0.5451,0.2196,3
105.7141,0.4544,2.3976,120.5403,0.538,0.2167,3
106.3264,0.4541,2.3965,121.3426,0.5403,0.2153,3
108.226,0.4558,2.3918,121.6084,0.5507,0.2123,4
108.5407,0.4486,2.3859,121.6645,0.5335,0.2129,3
109.0783,0.4459,2.3937,122.097,0.5431,0.2059,3
116.6997,0.4242,2.4078,120.361,0.588,0.1635,4
122.1413,0.3899,2.4264,115.6771,0.6089,0.1197,4
128.6105,0.3548,2.4484,111.6388,0.6556,0.0632,4
131.4453,0.3158,2.4543,109.1997,0.6387,0.032,4
126.3536,0.2972,2.4518,105.2933,0.5369,0.0602,4
119.1652,0.3022,2.4427,103.2009,0.4557,0.1025,3
112.8173,0.3276,2.4294,104.3424,0.4236,0.1425,3
109.1272,0.3554,2.4179,105.2659,0.4258,0.1693,3
102.7605,0.3716,2.4096,107.556,0.3979,0.1983,3
99.2265,0.3901,2.403,110.2387,0.3984,0.2166,3
97.3694,0.4092,2.3971,112.3317,0.4115,0.2297,3
97.7342,0.4286,2.3949,114.5332,0.4426,0.2347,3
104.3248,0.4559,2.3913,116.5388,0.5231,0.2251,3
108.0119,0.4772,2.391,116.8188,0.5832,0.2187,4
110.9437,0.4752,2.3984,116.9677,0.6114,0.2038,4
113.611,0.4479,2.4096,115.808,0.6024,0.1806,4
109.1293,0.4004,2.4043,113.7232,0.4823,0.1883,3
103.7526,0.3475,2.3965,109.7042,0.3483,0.1971,3
99.9714,0.3081,2.3966,105.4296,0.2603,0.1982,2
97.7479,0.2852,2.3972,101.2883,0.2106,0.1981,2
99.5254,0.2862,2.4151,99.4061,0.2452,0.1832,2
102.9779,0.3012,2.4363,99.7956,0.3178,0.1648,3
103.1211,0.3181,2.441,99.4974,0.3525,0.1658,3
101.5583,0.3386,2.4402,99.8713,0.3752,0.1758,3
99.596,0.3608,2.4347,101.0778,0.3928,0.1899,3
99.7114,0.3706,2.431,102.6281,0.4049,0.1942,3
99.5727,0.3777,2.4293,104.8295,0.4135,0.1973,3
98.7806,0.3976,2.4267,107.0638,0.4381,0.2058,3
96.7132,0.4114,2.4229,111.2622,0.4443,0.2168,3
93.6437,0.4221,2.4165,113.9034,0.4376,0.2306,3
92.5032,0.4481,2.4103,114.3814,0.4665,0.2433,3
94.731,0.4351,2.4074,113.8308,0.4529,0.2365,3
98.7844,0.4024,2.4058,111.0329,0.4196,0.2192,3
102.9728,0.3623,2.4026,106.3512,0.3753,0.1995,3
106.4476,0.3206,2.3982,105.213,0.3245,0.1811,3
108.6567,0.305,2.4059,101.8558,0.3245,0.1656,3
107.9959,0.3147,2.4198,99.1557,0.3532,0.162,3
106.3413,0.3317,2.4403,98.8403,0.3955,0.1597,3
105.7176,0.3365,2.4649,99.6616,0.4303,0.1485,3
107.1102,0.3372,2.4745,100.7308,0.4534,0.1386,3
107.9135,0.3553,2.4734,101.9313,0.4873,0.141,3
108.8119,0.3806,2.461,105.2548,0.5196,0.1515,3
111.788,0.4085,2.4438,109.1902,0.5663,0.1578,4
112.2575,0.4342,2.4259,112.7742,0.5894,0.1729,4
112.0661,0.4522,2.411,113.9026,0.5985,0.1867,4
114.1593,0.457,2.4146,114.5402,0.6281,0.1778,4
115.9065,0.4567,2.4264,114.49,0.658,0.1639,4
116.1254,0.4495,2.4411,114.2203,0.6668,0.1526,4
117.1419,0.4265,2.4542,113.1615,0.6548,0.1351,4
120.3001,0.4077,2.4587,111.4842,0.66,0.114,4
123.6307,0.3983,2.4545,112.5038,0.6745,0.098,4
130.8637,0.392,2.4458,114.9798,0.7442,0.0596,4
141.5637,0.3951,2.4353,115.2714,0.8585,0.0102,4
143.2573,0.4073,2.4235,115.7938,0.8635,0.0201,4
141.3625,0.4138,2.4174,119.4954,0.8665,0.0252,4
133.6856,0.4273,2.4145,119.8678,0.8055,0.0667,4
120.8794,0.4396,2.4087,117.675,0.6548,0.1483,4
111.9123,0.4159,2.3765,115.4219,0.494,0.1985,3
104.8954,0.3855,2.3218,113.4434,0.3232,0.2466,3
97.2384,0.3523,2.2686,108.6908,0.1543,0.291,1
93.2484,0.309,2.2257,105.3484,0.0566,0.2927,1
90.9495,0.2846,2.2271,103.3313,0.0453,0.2734,1
89.7282,0.275,2.2742,102.1919,0.0396,0.2665,1
89.3075,0.2734,2.3351,100.8518,0.0693,0.2513,1
91.4891,0.2776,2.3938,100.7948,0.1611,0.2133,1
94.0491,0.289,2.441,100.888,0.2525,0.1827,2
94.6393,0.3119,2.4597,101.183,0.3168,0.176,3
99.2604,0.32,2.4655,102.8046,0.3631,0.1628,3
100.2984,0.3327,2.4614,104.6378,0.3849,0.1655,3
98.6915,0.3438,2.4169,103.9728,0.337,0.1986,3
100.0032,0.333,2.3484,102.3387,0.24,0.2324,2
96.3361,0.3185,2.2992,101.8309,0.1328,0.2672,1
98.034,0.305,2.276,100.119,0.0908,0.273,1
102.3618,0.2948,2.3035,96.6321,0.1349,0.2426,1
105.9464,0.2908,2.358,96.0797,0.2211,0.1989,2
109.0811,0.2961,2.3785,96.0769,0.2783,0.1779,2
107.2308,0.2953,2.3692,95.7483,0.2517,0.1893,2
104.4371,0.292,2.3543,95.8358,0.2081,0.2061,1
101.6259,0.2879,2.3448,95.6828,0.1714,0.2189,1
100.318,0.285,2.3512,97.6911,0.1667,0.2181,1
104.6676,0.2844,2.3851,97.8185,0.2363,0.1855,2
104.793,0.2901,2.4124,97.1327,0.2812,0.1705,2
106.5188,0.2924,2.4362,96.7122,0.3271,0.1518,3
107.9826,0.2928,2.4569,97.2785,0.3645,0.1351,3
104.7194,0.3019,2.4598,98.4376,0.3604,0.146,3
106.8372,0.3117,2.4566,98.2705,0.3868,0.1436,3
108.1157,0.3182,2.4501,96.2604,0.3985,0.1448,3
110.6972,0.3311,2.4462,95.9921,0.4339,0.1414,3
115.8051,0.3334,2.4454,95.2083,0.479,0.123,3
116.3223,0.3145,2.4471,94.6297,0.4548,0.1152,3
116.4823,0.3202,2.4511,94.424,0.4706,0.1136,3
117.5732,0.3268,2.4538,95.9474,0.4949,0.109,3
116.3174,0.3342,2.4551,94.7684,0.614,0.0851,4
116.2294,0.353,2.4544,94.2058,0.6433,0.0911,4
115.99,0.3591,2.4518,100.7358,0.6488,0.0948,4
114.6228,0.3585,2.446,104.4324,0.6319,0.1009,4
115.6386,0.3634,2.4366,108.2077,0.6372,0.104,4
117.052,0.3723,2.4239,109.3572,0.6484,0.1086,4
113.702,0.382,2.4119,109.2932,0.6278,0.1259,4
111.2756,0.3898,2.4046,109.5853,0.6166,0.1377,4
103.4905,0.4102,2.3993,110.2657,0.5967,0.1643,4
93.7327,0.4206,2.403,111.781,0.5666,0.1854,4
89.4569,0.4204,2.4134,112.0184,0.5574,0.1883,4
88.538,0.4329,2.4224,112.8578,0.5831,0.1901,4
89.6025,0.4392,2.4275,115.3774,0.6035,0.1883,4
92.4464,0.4418,2.4197,116.3391,0.6127,0.1877,4
95.864,0.4554,2.4001,117.2282,0.6306,0.1948,4
96.4054,0.4649,2.3658,116.5753,0.6125,0.212,4
93.0192,0.4362,2.2916,115.4175,0.4707,0.2416,3
91.6341,0.4051,2.2604,113.4552,0.3804,0.249,3
88.7313,0.3767,2.2579,104.1485,0.3184,0.247,3
86.149,0.3371,2.2719,102.3799,0.2575,0.2337,2
88.8765,0.3132,2.3299,101.1254,0.2918,0.1956,2
90.2043,0.2985,2.3702,99.6706,0.3165,0.1704,3
89.5907,0.2851,2.357,99.9231,0.2779,0.1739,2
90.6265,0.2746,2.3074,101.2753,0.2131,0.1928,2
87.6213,0.2839,2.2436,102.2737,0.1472,0.2304,1
80.8936,0.3026,2.1823,103.538,0.1034,0.2678,1
74.9685,0.3061,2.1621,105.4541,0.081,0.2808,1
67.4215,0.2991,2.163,106.7781,0.0554,0.2841,1
59.6657,0.2875,2.1725,106.1781,0.0321,0.2818,1
55.8783,0.2722,2.2109,105.0053,0.0218,0.2691,1
55.5813,0.2712,2.2671,103.2532,0.041,0.2565,1
60.6972,0.2935,2.3257,106.0491,0.1533,0.2299,1
70.1874,0.3216,2.3909,111.8844,0.2976,0.1965,2
82.3604,0.3447,2.4173,113.4878,0.4079,0.1743,3
91.8944,0.3636,2.4,114.2065,0.4619,0.1722,3
95.7611,0.3675,2.3872,115.8691,0.4733,0.1722,3
98.8065,0.3715,2.3844,117.7761,0.4926,0.1688,3
101.2649,0.3767,2.392,117.2844,0.5221,0.162,3
102.8711,0.3728,2.4044,115.8238,0.5379,0.1518,3
111.8339,0.3714,2.4098,114.3392,0.5958,0.1284,4
120.0985,0.3766,2.4134,113.1196,0.6672,0.106,4
121.4629,0.3796,2.4198,109.2948,0.6898,0.0999,4
120.9846,0.3912,2.4277,106.2562,0.7131,0.1013,4
113.0619,0.393,2.4447,105.0785,0.6761,0.1161,4
107.3209,0.3838,2.4645,104.3065,0.6452,0.1182,4
103.654,0.3784,2.4773,103.9121,0.6284,0.1189,4
102.3768,0.3824,2.4801,106.1695,0.6307,0.1216,4
101.6133,0.41,2.4334,107.3107,0.6221,0.1531,4
97.7938,0.4736,2.3487,111.7616,0.6156,0.2198,4
94.7204,0.5095,2.3293,113.7899,0.6381,0.2478,4
94.7628,0.5208,2.3255,119.4487,0.6526,0.2541,4
96.8633,0.5119,2.3514,121.9088,0.675,0.2364,4
97.6188,0.4789,2.413,121.1584,0.6788,0.1999,4
98.7829,0.4541,2.4155,119.7511,0.6599,0.1821,4
104.8705,0.4533,2.3898,120.231,0.6648,0.1802,4
107.6572,0.4588,2.3787,118.2477,0.6786,0.1807,4
107.9904,0.4598,2.3901,114.7684,0.6944,0.1755,4
108.4582,0.461,2.4071,111.4479,0.7172,0.1677,4
105.6866,0.4463,2.4348,108.3295,0.706,0.1566,4
105.0992,0.4268,2.4567,106.978,0.6938,0.1412,4
108.4463,0.4055,2.4673,105.0615,0.6905,0.1216,4
112.3625,0.3779,2.4704,104.5671,0.674,0.1015,4
114.2483,0.3594,2.4699,104.2947,0.6562,0.0912,4
118.4561,0.3472,2.4672,103.7283,0.6637,0.0774,4
123.2603,0.3503,2.4594,105.1714,0.6987,0.0676,4
127.1917,0.3673,2.4485,108.2268,0.7494,0.0646,4
127.3543,0.3859,2.4366,110.0007,0.7687,0.075,4
120.2823,0.3997,2.4229,110.8852,0.7164,0.1082,4
111.3228,0.4042,2.4101,116.2325,0.6462,0.1396,4
103.1018,0.3995,2.4004,120.6119,0.5783,0.1613,4
99.3825,0.3918,2.3917,122.1042,0.5362,0.1705,3
97.0894,0.3985,2.3862,121.7718,0.5294,0.1796,3
96.7751,0.398,2.3914,121.6598,0.5326,0.1776,3
96.6143,0.4008,2.3979,119.1632,0.5432,0.1759,3
96.5194,0.4187,2.402,117.6551,0.5761,0.18,4
103.0713,0.4307,2.4021,117.6966,0.6308,0.1708,4
112.9544,0.4514,2.3912,118.3042,0.7138,0.1599,4
122.2549,0.4665,2.3782,120.4751,0.7936,0.1455,4
128.3825,0.4736,2.3672,122.3483,0.8478,0.1337,4
123.2256,0.4685,2.3612,123.5321,0.7869,0.1503,4
115.1925,0.4416,2.3613,124.9006,0.6816,0.1636,4
106.4932,0.4188,2.3692,121.4309,0.5964,0.1739,4
101.9266,0.3965,2.3854,114.8748,0.5511,0.1696,4
107.33,0.3732,2.4065,110.9742,0.5667,0.1411,4
109.8729,0.3651,2.4302,109.2143,0.5944,0.1219,4
112.1861,0.354,2.4504,105.9602,0.6128,0.1038,4
113.4453,0.3477,2.4614,101.3088,0.6226,0.0937,4
114.1935,0.3572,2.4603,104.0554,0.6419,0.0951,4
115.4678,0.3827,2.4439,105.1545,0.6751,0.107,4
113.2426,0.412,2.4247,107.7672,0.687,0.1308,4
111.2969,0.435,2.4059,116.2512,0.6917,0.1517,4
106.4687,0.4537,2.3893,118.6993,0.6743,0.177,4
100.5768,0.4643,2.3805,119.6996,0.6488,0.1973,4
100.3183,0.4586,2.3733,120.5354,0.6305,0.1988,4
101.2587,0.4554,2.3708,122.2045,0.6278,0.1968,4
102.6465,0.4332,2.3844,119.9079,0.6741,0.1599,4
106.0806,0.416,2.4055,118.7887,0.6833,0.1471,4
106.5049,0.4178,2.4242,115.1604,0.7038,0.1103,4
98.6009,0.4026,2.4032,114.6953,0.6181,0.1491,4
86.3129,0.3743,2.327,113.6795,0.4528,0.2231,3
74.4382,0.34,2.2402,112.6455,0.2364,0.3221,2
65.158,0.3001,2.1604,109.8187,0.1169,0.3602,1
62.0813,0.2778,2.1482,107.0249,0.0476,0.3738,1
62.9076,0.2679,2.2267,102.646,0.0825,0.3244,1
61.6766,0.2492,2.3031,97.9276,0.0513,0.3051,1
58.6357,0.2377,2.3379,95.199,0.0292,0.2959,1
55.4521,0.2347,2.3336,94.8693,0.0206,0.2977,1
61.1238,0.248,2.3158,95.4063,0.0452,0.2895,1
77.6548,0.2822,2.3219,97.5829,0.1469,0.2554,1
96.249,0.3111,2.3681,99.6891,0.2933,0.1988,2
112.5316,0.3308,2.4334,101.6169,0.4382,0.1416,3
117.8127,0.3501,2.4411,100.2959,0.5254,0.0889,4
106.271,0.3576,2.3714,99.3788,0.4447,0.1219,3
87.6345,0.3278,2.3556,96.1599,0.2851,0.1769,2
71.0566,0.2859,2.3437,96.6448,0.147,0.2485,1
59.77,0.246,2.3184,99.2245,0.0412,0.3196,1
57.8923,0.2195,2.3188,98.6868,0.0272,0.3225,1
67.3079,0.2319,2.3268,100.8291,0.0551,0.3246,1
78.7741,0.2633,2.3351,102.7833,0.1609,0.2868,1
91.1346,0.2941,2.3722,103.313,0.2788,0.2326,2
102.6311,0.317,2.4476,103.4276,0.5286,0.1104,3
110.4273,0.3381,2.4835,102.0762,0.6544,0.0385,4
113.2215,0.3489,2.4953,101.3933,0.7197,0.0013,4
115.1654,0.3532,2.4975,99.9074,0.7481,0,4
116.2016,0.3511,2.4759,99.1475,0.7557,0,4
106.8427,0.3397,2.3866,102.2723,0.6283,0.0528,4
94.4361,0.3309,2.2761,103.9063,0.4949,0.1305,3
80.268,0.3351,2.176,106.8653,0.3312,0.2134,3
65.1419,0.3486,2.1029,99.6899,0.2198,0.272,1
57.339,0.3403,2.139,97.4856,0.2039,0.2673,1
52.336,0.3139,2.2076,96.218,0.1984,0.2406,1
45.6184,0.2873,2.232,94.2558,0.1529,0.2322,1
40.0503,0.2717,2.2438,94.0989,0.1207,0.2296,1
35.7416,0.2905,2.2076,96.5265,0.11,0.2528,1
34.8627,0.3309,2.1431,96.8703,0.1209,0.2892,1
35.6893,0.3555,2.123,100.7376,0.1464,0.3027,1
36.5039,0.352,2.1093,108.1584,0.1319,0.3062,1
36.7048,0.3322,2.1001,106.4997,0.0931,0.3042,1
36.5851,0.3144,2.1,105.5745,0.064,0.2997,1
37.1447,0.3043,2.1029,106.4847,0.0516,0.2954,1
38.8289,0.3089,2.1099,105.3551,0.0692,0.2922,1
40.4003,0.3119,2.1145,104.2036,0.0822,0.2897,1
41.2623,0.3172,2.1146,104.7352,0.0934,0.2901,1
43.2755,0.3355,2.1121,103.9672,0.1267,0.2937,1
44.8232,0.3411,2.1104,101.4463,0.1392,0.2942,1
47.8306,0.3382,2.1154,99.779,0.1481,0.288,1
51.0847,0.3366,2.1182,100.0294,0.1585,0.2825,1
54.3072,0.3206,2.1154,99.7232,0.1419,0.2753,1
54.7915,0.3084,2.1119,97.7219,0.1211,0.2729,1
50.3491,0.317,2.1121,97.2341,0.1196,0.2807,1
46.1111,0.3207,2.1197,99.3109,0.1177,0.2837,1
43.1034,0.3148,2.133,99.2613,0.1097,0.2804,1
40.474,0.3246,2.1583,100.4731,0.1382,0.2761,1
41.99,0.315,2.1917,98.0712,0.1541,0.2591,1
44.0543,0.2794,2.225,99.2102,0.1297,0.2346,1
44.8675,0.2482,2.2333,97.0706,0.0885,0.2222,1
46.9582,0.2139,2.2417,97.4949,0.047,0.2074,1
51.0354,0.209,2.2333,96.6859,0.0605,0.1992,2
53.4706,0.2413,2.225,99.1311,0.0993,0.2132,1
55.5068,0.2793,2.1583,97.6656,0.1143,0.2463,1
56.9098,0.3102,2.1427,93.9597,0.1568,0.2585,1
54.6915,0.3216,2.1107,96.1908,0.1412,0.2769,1
52.3697,0.3197,2.111,96.8334,0.13,0.2793,1
53.5164,0.3209,2.1037,95.9096,0.1301,0.281,1
53.5409,0.3278,2.0976,94.0916,0.1365,0.2851,1
54.4907,0.329,2.0928,95.1269,0.1379,0.2861,1
57.6398,0.3273,2.0894,96.5509,0.1441,0.2828,1
56.2747,0.3249,2.1013,97.2284,0.1446,0.2793,1
54.236,0.3149,2.1205,97.8666,0.1365,0.2719,1
53.0884,0.3032,2.1429,96.3835,0.1316,0.2617,1
50.2687,0.299,2.1714,96.6916,0.1381,0.2531,1
50.0017,0.2988,2.1908,96.8056,0.1524,0.2459,1
46.7863,0.3055,2.1903,95.7315,0.1523,0.2517,1
43.4812,0.3123,2.1817,95.1119,0.1461,0.2606,1
42.0824,0.3153,2.1626,97.5792,0.1313,0.2702,1
41.9897,0.3084,2.1396,97.1787,0.1015,0.2773,1
44.4066,0.3039,2.1277,97.4171,0.0919,0.2782,1
49.4499,0.3083,2.1181,99.3447,0.1074,0.2772,1
54.1478,0.3147,2.1135,99.791,0.1303,0.2747,1
57.5855,0.3199,2.1205,99.7372,0.157,0.2688,1
62.8589,0.3135,2.1409,99.7695,0.1842,0.2516,1
68.3479,0.3032,2.165,100.1431,0.211,0.2309,1
73.4905,0.2966,2.1866,100.5254,0.242,0.2121,2
78.7487,0.2965,2.2035,100.3613,0.2828,0.1957,2
84.7854,0.3076,2.2206,99.8638,0.3489,0.1795,3
92.1112,0.3148,2.2545,99.4308,0.435,0.1512,3
99.1045,0.3176,2.3046,99.5162,0.5321,0.1137,3
106.2092,0.3143,2.3577,99.3501,0.6317,0.0698,4
112.8372,0.3058,2.4,99.9704,0.7223,0.0263,4
117.6498,0.3039,2.4214,101.1158,0.7896,0,4
122.5343,0.3144,2.4342,103.7886,0.817,0,4
126.4182,0.3272,2.4433,105.6269,0.8449,0,4
127.0833,0.337,2.4455,105.6184,0.8626,0,4
122.8515,0.3381,2.4375,106.2957,0.8579,0.0008,4
117.0702,0.326,2.4177,106.378,0.8224,0.0059,4
112.4502,0.3245,2.3812,106.4632,0.674,0.0608,4
109.5112,0.3531,2.357,106.807,0.6485,0.0964,4
110.0372,0.3867,2.3527,107.0185,0.7099,0.1033,4
109.0305,0.3839,2.346,107.6921,0.6826,0.1115,4
106.4358,0.3661,2.3486,107.012,0.6167,0.1201,4
103.5267,0.3354,2.3478,108.2306,0.5253,0.1272,3
101.3893,0.3066,2.3423,108.1096,0.4451,0.1322,3
102.3728,0.3376,2.3514,108.5601,0.5184,0.1313,3
102.6428,0.3726,2.3697,109.7932,0.5989,0.1308,4
100.9463,0.3924,2.388,113.4673,0.6305,0.1357,4
